[94.08461538461539, 117.46538461538462]
[-32.87614900822448, -108.93226898887276]
[-36.10797777544816, -98.08428556452458]
[25.623044304722914, 110.45649948822927]
[30.725959661678594, 137.1199739752765]
[2.8688143473928926, 42.674858850880106]
[122.70303797468354, 153.40227848101267]
[-40.1665347057271, -41.440221694378465]
[45.31240506329114, 46.72303797468354]
[-133.9502126594946, -94.89542156617463]
[-131.0, -131.0]
[39.94816077261753, 34.995739241585]
[71.8811475409836, 99.7827868852459]
[-198.87779733467437, -227.90419914508422]
[-19.087940284581293, 23.19337532073711]
[90.24746655857317, 189.20449939197405]
[-62.42010738752083, -137.63951120162932]
[83.24544241885282, 95.85104490884838]
[135.8715953307393, 142.14396887159532]
[-190.28571428571428, -189.14285714285714]
[-59.63467559106121, -102.24829968692649]
[1.525850785340314, 55.355039267015705]
[72.26555023923444, 79.94736842105263]
[152.30693069306932, 185.97029702970298]
[-77.19814083789635, -57.94307907805934]
[186.16666666666666, 188.83333333333334]
[-69.0, -69.0]
[-75.86215811675058, -89.84637365627977]
[138.69718309859155, 159.15845070422534]
[223.1, 226.5]
[66.07134020618557, 96.73360824742268]
[71.58536585365853, 80.8048780487805]
[55.01377605086542, 151.84740374426]
[17.654114036123243, 86.11073072836737]
[158.4, 161.1]
[-89.25059829059829, 32.7222792022792]
[-84.40023224308109, -106.13779756144766]
[106.78797886393659, 131.05173932188464]
[55.05094991364422, 98.92227979274611]
[131.63379174852653, 194.47334643091028]
[63.36669335468375, 100.95996797437951]
[-118.69895076674737, -109.9774011299435]
[-77.72270985288664, -69.25046359253307]
[-103.40514661879115, -111.7474566128067]
[-96.31891891891892, -84.65405405405406]
[31.763970300898787, 76.3915592028136]
[-5.687313877307921, 103.64760770299782]
[67.0, 67.0]
[-158.22173641474077, -119.23360399750156]
[33.88301757589591, 176.83165943848437]
[-0.9988820002032727, -120.47260900498019]
[18.055645596974607, 136.30019809112193]
[47.564516129032256, 58.99755620723363]
[-106.87865168539327, -59.9980985306828]
[-27.800540484357136, -224.7738280843987]
[31.40789793438639, 120.08323207776428]
[-91.0, -91.0]
[-36.90753331520261, 32.19282023388632]
[143.43073394495414, 172.58532110091744]
[-125.52941176470588, -134.19607843137254]
[106.05341880341881, 168.86752136752136]
[37.582089552238806, 46.149253731343286]
[-1.575627432559388, 80.96040799892631]
[26.88430583501006, 81.03118712273641]
[-40.225409346241186, -136.54260786422853]
[-54.434552374648355, -2.5556842627833856]
[-133.07233442930954, -148.88821042743072]
[61.996463654223966, 123.85500982318271]
[49.08139534883721, 65.2953488372093]
[16.602237654320987, 103.22800925925925]
[191.46879334257974, 222.67101248266297]
[-89.4009324009324, -87.48018648018648]
[78.24533634821934, 122.55323158093084]
[103.07662707043667, 77.78433996988456]
[19.608152396558786, 218.90188447357642]
[85.21164613661814, 97.73198954833893]
[78.02822070361934, 124.74424196405973]
[145.26808510638298, 159.51489361702127]
[58.984924623115575, 51.05527638190955]
[86.52752293577981, 105.73853211009174]
[-66.77501020824826, 6.966380835715258]
[-226.90123456790124, -232.90123456790124]
[51.686129525752165, 81.02065272819989]
[16.31462869905081, 87.77582356225572]
[-70.09902891900545, -72.41767153985701]
[193.9248888888889, 183.87955555555556]
[84.86986301369863, 137.5330378726833]
[-36.26573426573427, -11.972027972027972]
[-81.16078287909274, -114.00658496433144]
[131.89664082687338, 187.11111111111111]
[63.20378116111762, 179.08499247113937]
[-158.70391872278665, -173.30188679245282]
[12.222522522522523, 22.8009009009009]
[-104.3341198678622, -70.16328456819254]
[72.06451612903226, 82.58064516129032]
[-113.26912725874664, -100.52479815455594]
[-162.66666666666666, -164.0]
[-13.213047766661969, 86.13456390023954]
[68.42852314971275, 63.58769854680635]
[11.117154124219521, 36.20391061452514]
[-217.36774193548388, -202.8258064516129]
[23.896007789678677, -8.91840311587147]
[86.99313658201784, 166.4824982841455]
[-129.72573839662448, -120.70464135021098]
[69.19923371647509, 82.96168582375479]
[-36.931298595799, -45.47046535917373]
[77.46395663956639, 74.40813008130081]
[4.636379047296152, 114.06272249533819]
[0.6279642747151216, 64.2682476131814]
[105.29636430407639, 210.25413147264047]
[-37.119080344870675, -59.24428339372735]
[11.520105313547152, 62.97103877453327]
[-50.33989378319275, -78.75580547745496]
[-74.01901679142222, -90.02144446692292]
[-94.34989342515166, -127.04705689457288]
[57.61360936704565, 126.63549974546072]
[100.0, 102.0]
[-150.3584985238296, -139.5934204976803]
[111.43103448275862, 135.02978056426332]
[126.68435754189944, 147.15762170790103]
[140.78269381362568, 161.89780736100235]
[-17.038646801837125, -91.44684664500951]
[-70.27331556909022, -29.595736581652076]
[162.61111111111111, 162.38888888888889]
[66.28279118572928, 179.14060860440713]
[15.916950306330838, 79.53710006807351]
[78.89116279069768, 106.81116279069768]
[16.404328018223236, 103.07826228441263]
[63.0, 63.0]
[111.80727486066296, 118.47667937811676]
[-93.23071297989031, -86.62303473491774]
[29.19692186266772, 140.28847671665352]
[-87.68944032656569, -39.121387904178754]
[141.01446540880502, 161.99559748427674]
[-138.78829297281237, -105.06581488634676]
[162.14705882352942, 169.52941176470588]
[57.1780905752754, 188.4733782129743]
[-8.42797469865139, 24.787683494450413]
[83.22789115646259, 85.50680272108843]
[-28.72658253821689, -24.217502821380936]
[158.37246376811595, 227.32753623188407]
[-1.8648191517043977, 38.28428311215197]
[37.276119402985074, 8.230348258706467]
[-76.82233726181298, 20.263685427910563]
[-39.86393673491496, -137.6782580435489]
[15.70752688172043, 80.60358422939068]
[-74.9070137546891, -161.13731954075254]
[-112.0063051702396, -102.17780580075662]
[80.06858846918489, 105.27137176938369]
[-49.84970345725445, 38.80211196296832]
[-131.0755757379176, -151.72234836198507]
[-27.772645023948908, -30.192017030335286]
[164.65302491103202, 161.6020166073547]
[242.3764519535375, 298.1694825765575]
[82.63677204658902, 184.58319467554077]
[142.89874110563767, 206.07991242474]
[-178.65632, -235.0672]
[59.07655846021258, 102.43450158000574]
[42.23405572755418, 65.50092879256965]
[61.8177874186551, 127.71511207519885]
[-225.03703703703704, -237.92592592592592]
[119.51315789473684, 118.17324561403508]
[61.04290429042904, 108.93215988265493]
[1.1821170282708744, 94.36456278763971]
[-92.7638671039498, -31.36788820761443]
[-89.40118233453113, 7.495537266720761]
[46.85138387484958, 67.51925391095067]
[-63.13810846969229, -8.367294432437996]
[-1.6866563398982075, 34.83691082097809]
[4.168, 45.566]
[-61.41035856573705, -72.90836653386454]
[44.87696019300362, 108.4518697225573]
[60.368449486763915, 106.957320367369]
[197.4124679760888, 192.92228864218617]
[14.519447929736511, 43.94730238393977]
[170.64116575591984, 233.75106253794777]
[43.252243958573075, 86.2368239355581]
[133.3783783783784, 140.51351351351352]
[62.68014705882353, 93.0404411764706]
[112.2875, 119.42083333333333]
[-148.14474899907606, -123.97536187249769]
[8.857981513864601, 73.08306270297277]
[-206.29394812680115, -215.9077809798271]
[-2.448679245283019, 47.64188679245283]
[22.401481481481483, 80.28719576719577]
[163.80216647662485, 205.50570125427595]
[128.23107569721117, 149.24302788844622]
[-67.67344385361277, -43.299760191846524]
[31.37037037037037, 63.84848484848485]
[77.5, 77.5]
[89.39473684210526, 95.5]
[10.272170473395432, 93.1339798392242]
[103.56410256410257, 105.42307692307692]
[-74.94386181369525, -62.16039481801357]
[-43.19378774805867, -49.15685936151855]
[62.02733485193622, 82.59681093394077]
[-162.31104960613158, -199.78603363849265]
[46.390306122448976, 95.69132653061224]
[42.912947900637505, 147.5003297428006]
[-43.10659232535257, -5.02897124740352]
[162.60331125827815, 184.62847682119207]
[187.85416666666666, 221.640625]
[48.92857142857143, 54.19230769230769]
[156.70909090909092, 174.02727272727273]
[55.71492204899777, 193.78491886732422]
[-110.19639278557115, -131.14228456913827]
[129.9059945504087, 179.57901907356947]
[37.60991479473277, 70.33803253292022]
[20.022988505747126, 26.75862068965517]
[26.922301304863584, 93.75939106366152]
[28.956016889514427, 41.98838845883181]
[46.128242074927954, 47.21469740634006]
[77.4724588302101, 93.53833049403748]
[55.3483833939162, 185.45858044767553]
[-96.20584025193244, -187.89951331233897]
[8.583174276905007, 4.459257084128615]
[-5.550275774289351, -49.44929995757319]
[2.336090461731756, -11.552088786514501]
[-61.06824146981627, -19.02299712535933]
[-67.1621734879173, -54.201145411370305]
[-113.44999440026879, -107.99249636017471]
[50.28678038379531, 60.018923240938165]
[-14.607160766222044, 107.03339685086752]
[-79.01216079270353, -52.785159328904406]
[137.80023640661938, 155.44089834515367]
[-5.264970853206147, 48.37502208090444]
[-147.6356413166856, -134.7938706015891]
[4.840605520926091, 155.24238646482635]
[122.83333333333333, 121.5]
[-41.78542603482071, -5.802490487720512]
[-66.64863336475024, -79.13421300659755]
[199.01227531784306, 224.62384918895222]
[102.35220125786164, 101.74842767295597]
[-86.75995487873661, -92.01184433164129]
[-167.1787521079258, -167.1450252951096]
[-29.125872442839952, -2.126113116726835]
[54.362004740941416, 135.9610565526583]
[-39.14659549537821, -184.70993360239552]
[193.0, 193.0]
[166.43794871794873, 225.76358974358973]
[-169.04241839966946, -36.51907450764357]
[11.735673981191223, 116.90056426332288]
[86.8963963963964, 105.0945945945946]
[30.116343490304708, 58.272853185595565]
[38.34799700486709, 188.4262448521153]
[-137.85252471279722, -82.49372161367887]
[10.278725131952903, 98.18493706861551]
[151.8435960591133, 161.51108374384236]
[36.41474895397489, 118.83760460251047]
[-76.77850244575443, 25.4149002884736]
[86.5752688172043, 102.73655913978494]
[136.66666666666666, 143.40740740740742]
[-78.09756097560975, -94.22764227642277]
[339.01428571428573, 352.66]
[-67.28739002932551, -50.81818181818182]
[152.135477582846, 182.49415204678363]
[-91.03229384937754, 4.4702329594478]
[36.78347754429337, 82.43737124021426]
[-28.921417823106506, -83.97642534693195]
[6.841546304163127, 96.24766355140187]
[-85.39585164352259, -37.09492002109334]
[-43.89584956047624, -63.89117614331813]
[86.22727272727273, 86.04545454545455]
[77.43023255813954, 88.38372093023256]
[74.01754385964912, 73.17543859649123]
[-160.33757020396098, -147.67957434229973]
[-212.6122448979592, -183.23809523809524]
[-101.39782957208041, -9.496978665680109]
[141.14312267657994, 174.69330855018586]
[-68.09739445450745, -194.6867772049603]
[-131.26455026455025, -89.69392336059003]
[-59.59067924012574, -20.684023506901735]
[-41.74710997442455, -60.31242966751918]
